year,emp_type,ksic_section,industry,item,unit,value
2020,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,185.7
2020,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,172.8
2020,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,12.9
2020,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,4.4
2020,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,19800.0
2020,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,17601.0
2020,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,3647.0
2020,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,3348.0
2020,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,3032.0
2020,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,316.0
2020,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,299.0
2020,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,3586.0
2021,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,22.4
2021,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,185.3
2021,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,172.8
2021,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,12.5
2021,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,3.8
2021,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,20643.0
2021,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,18553.0
2021,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,3774.0
2021,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,3490.0
2021,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,3176.0
2021,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,313.0
2021,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,284.0
2021,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,3410.0
2022,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,21.1
2022,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,177.0
2022,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,162.3
2022,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,14.7
2022,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,4.6
2022,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,22568.0
2022,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,20361.0
2022,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,3937.0
2022,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,3621.0
2022,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,3286.0
2022,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,335.0
2022,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,317.0
2022,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,3801.0
2023,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,21.8
2023,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,179.3
2023,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,167.0
2023,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,12.3
2023,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,5.2
2023,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,22643.0
2023,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,20280.0
2023,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,4030.0
2023,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,3720.0
2023,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,3372.0
2023,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,348.0
2023,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,311.0
2023,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,3728.0
2024,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,20.4
2024,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,168.9
2024,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,154.7
2024,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,14.2
2024,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,6.4
2024,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,25209.0
2024,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,22697.0
2024,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,4226.0
2024,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,3899.0
2024,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,3494.0
2024,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,405.0
2024,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,327.0
2024,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,3920.0
2025,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로일수,일,20.3
2025,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",총근로시간,시간,169.1
2025,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",소정실근로시간,시간,154.5
2025,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과근로시간,시간,14.5
2025,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",휴일근로시간,시간,6.7
2025,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당임금총액,원,25830.0
2025,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",시간당정액급여,원,23174.0
2025,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월임금총액,천원,4324.0
2025,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",월급여액,천원,4007.0
2025,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",정액급여,천원,3559.0
2025,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",초과급여,천원,448.0
2025,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여/12개월,천원,316.0
2025,전체근로자,E,"수도, 하수 및 폐기물 처리, 원료 재생업",전년도 연간특별급여,천원,3793.0
2020,전체근로자,F,건설업,총근로일수,일,16.8
2020,전체근로자,F,건설업,총근로시간,시간,134.1
2020,전체근로자,F,건설업,소정실근로시간,시간,131.3
2020,전체근로자,F,건설업,초과근로시간,시간,2.8
2020,전체근로자,F,건설업,휴일근로시간,시간,0.8
2020,전체근로자,F,건설업,시간당임금총액,원,20944.0
2020,전체근로자,F,건설업,시간당정액급여,원,20295.0
2020,전체근로자,F,건설업,월임금총액,천원,2756.0
2020,전체근로자,F,건설업,월급여액,천원,2650.0
2020,전체근로자,F,건설업,정액급여,천원,2582.0
2020,전체근로자,F,건설업,초과급여,천원,68.0
2020,전체근로자,F,건설업,전년도 연간특별급여/12개월,천원,106.0
2020,전체근로자,F,건설업,전년도 연간특별급여,천원,1271.0
2021,전체근로자,F,건설업,총근로일수,일,16.9
2021,전체근로자,F,건설업,총근로시간,시간,135.2
2021,전체근로자,F,건설업,소정실근로시간,시간,132.3
2021,전체근로자,F,건설업,초과근로시간,시간,2.9
2021,전체근로자,F,건설업,휴일근로시간,시간,0.7
2021,전체근로자,F,건설업,시간당임금총액,원,21773.0
2021,전체근로자,F,건설업,시간당정액급여,원,21119.0
2021,전체근로자,F,건설업,월임금총액,천원,2891.0
2021,전체근로자,F,건설업,월급여액,천원,2788.0
2021,전체근로자,F,건설업,정액급여,천원,2708.0
2021,전체근로자,F,건설업,초과급여,천원,79.0
2021,전체근로자,F,건설업,전년도 연간특별급여/12개월,천원,103.0
2021,전체근로자,F,건설업,전년도 연간특별급여,천원,1236.0
2022,전체근로자,F,건설업,총근로일수,일,16.1
2022,전체근로자,F,건설업,총근로시간,시간,128.8
2022,전체근로자,F,건설업,소정실근로시간,시간,125.7
2022,전체근로자,F,건설업,초과근로시간,시간,3.2
2022,전체근로자,F,건설업,휴일근로시간,시간,0.8
2022,전체근로자,F,건설업,시간당임금총액,원,24261.0
2022,전체근로자,F,건설업,시간당정액급여,원,23519.0
2022,전체근로자,F,건설업,월임금총액,천원,3094.0
2022,전체근로자,F,건설업,월급여액,천원,2977.0
2022,전체근로자,F,건설업,정액급여,천원,2889.0
2022,전체근로자,F,건설업,초과급여,천원,89.0
2022,전체근로자,F,건설업,전년도 연간특별급여/12개월,천원,116.0
2022,전체근로자,F,건설업,전년도 연간특별급여,천원,1394.0
2023,전체근로자,F,건설업,총근로일수,일,16.2
2023,전체근로자,F,건설업,총근로시간,시간,130.5
2023,전체근로자,F,건설업,소정실근로시간,시간,126.9
2023,전체근로자,F,건설업,초과근로시간,시간,3.6
2023,전체근로자,F,건설업,휴일근로시간,시간,0.9
2023,전체근로자,F,건설업,시간당임금총액,원,24674.0
2023,전체근로자,F,건설업,시간당정액급여,원,23963.0
2023,전체근로자,F,건설업,월임금총액,천원,3192.0
2023,전체근로자,F,건설업,월급여액,천원,3078.0
2023,전체근로자,F,건설업,정액급여,천원,2970.0
2023,전체근로자,F,건설업,초과급여,천원,108.0
2023,전체근로자,F,건설업,전년도 연간특별급여/12개월,천원,114.0
2023,전체근로자,F,건설업,전년도 연간특별급여,천원,1373.0
2024,전체근로자,F,건설업,총근로일수,일,15.6
2024,전체근로자,F,건설업,총근로시간,시간,125.2
2024,전체근로자,F,건설업,소정실근로시간,시간,121.6
2024,전체근로자,F,건설업,초과근로시간,시간,3.6
2024,전체근로자,F,건설업,휴일근로시간,시간,1.0
2024,전체근로자,F,건설업,시간당임금총액,원,26378.0
2024,전체근로자,F,건설업,시간당정액급여,원,25717.0
2024,전체근로자,F,건설업,월임금총액,천원,3284.0
2024,전체근로자,F,건설업,월급여액,천원,3182.0
2024,전체근로자,F,건설업,정액급여,천원,3080.0
2024,전체근로자,F,건설업,초과급여,천원,102.0
2024,전체근로자,F,건설업,전년도 연간특별급여/12개월,천원,102.0
2024,전체근로자,F,건설업,전년도 연간특별급여,천원,1226.0
2025,전체근로자,F,건설업,총근로일수,일,15.7
2025,전체근로자,F,건설업,총근로시간,시간,125.8
2025,전체근로자,F,건설업,소정실근로시간,시간,122.4
2025,전체근로자,F,건설업,초과근로시간,시간,3.4
2025,전체근로자,F,건설업,휴일근로시간,시간,0.9
2025,전체근로자,F,건설업,시간당임금총액,원,26916.0
2025,전체근로자,F,건설업,시간당정액급여,원,26185.0
2025,전체근로자,F,건설업,월임금총액,천원,3374.0
2025,전체근로자,F,건설업,월급여액,천원,3264.0
2025,전체근로자,F,건설업,정액급여,천원,3163.0
2025,전체근로자,F,건설업,초과급여,천원,101.0
2025,전체근로자,F,건설업,전년도 연간특별급여/12개월,천원,109.0
2025,전체근로자,F,건설업,전년도 연간특별급여,천원,1312.0
2020,전체근로자,G,도매 및 소매업,총근로일수,일,21.1
2020,전체근로자,G,도매 및 소매업,총근로시간,시간,164.2
2020,전체근로자,G,도매 및 소매업,소정실근로시간,시간,161.2
2020,전체근로자,G,도매 및 소매업,초과근로시간,시간,3.0
2020,전체근로자,G,도매 및 소매업,휴일근로시간,시간,0.7
2020,전체근로자,G,도매 및 소매업,시간당임금총액,원,17903.0
2020,전체근로자,G,도매 및 소매업,시간당정액급여,원,16571.0
2020,전체근로자,G,도매 및 소매업,월임금총액,천원,2999.0
2020,전체근로자,G,도매 및 소매업,월급여액,천원,2779.0
2020,전체근로자,G,도매 및 소매업,정액급여,천원,2718.0
2020,전체근로자,G,도매 및 소매업,초과급여,천원,60.0
2020,전체근로자,G,도매 및 소매업,전년도 연간특별급여/12개월,천원,220.0
2020,전체근로자,G,도매 및 소매업,전년도 연간특별급여,천원,2645.0
