year,industry,ksic_section,owner_group,item,value
2019,정보통신업,J,30대,신생,5329.0
2019,정보통신업,J,30대,소멸,2457.0
2019,정보통신업,J,30대,신생률,27.6
2019,정보통신업,J,30대,소멸률,12.7
2020,정보통신업,J,30대,활동,20855.0
2020,정보통신업,J,30대,신생,5911.0
2020,정보통신업,J,30대,소멸,2612.0
2020,정보통신업,J,30대,신생률,28.3
2020,정보통신업,J,30대,소멸률,12.5
2021,정보통신업,J,30대,활동,23212.0
2021,정보통신업,J,30대,신생,6843.0
2021,정보통신업,J,30대,소멸,3027.0
2021,정보통신업,J,30대,신생률,29.5
2021,정보통신업,J,30대,소멸률,13.0
2022,정보통신업,J,30대,활동,25439.0
2022,정보통신업,J,30대,신생,7117.0
2022,정보통신업,J,30대,소멸,3602.0
2022,정보통신업,J,30대,신생률,28.0
2022,정보통신업,J,30대,소멸률,14.2
2023,정보통신업,J,30대,활동,26929.0
2023,정보통신업,J,30대,신생,6974.0
2023,정보통신업,J,30대,소멸,3746.0
2023,정보통신업,J,30대,신생률,25.9
2023,정보통신업,J,30대,소멸률,13.9
2024,정보통신업,J,30대,활동,29219.0
2024,정보통신업,J,30대,신생,7630.0
2024,정보통신업,J,30대,신생률,26.1
2011,정보통신업,J,40대,활동,21811.0
2011,정보통신업,J,40대,신생,4347.0
2011,정보통신업,J,40대,소멸,2839.0
2011,정보통신업,J,40대,신생률,19.9
2011,정보통신업,J,40대,소멸률,13.0
2012,정보통신업,J,40대,활동,24346.0
2012,정보통신업,J,40대,신생,3947.0
2012,정보통신업,J,40대,소멸,3051.0
2012,정보통신업,J,40대,신생률,16.2
2012,정보통신업,J,40대,소멸률,12.5
2013,정보통신업,J,40대,활동,26941.0
2013,정보통신업,J,40대,신생,4428.0
2013,정보통신업,J,40대,소멸,3562.0
2013,정보통신업,J,40대,신생률,16.4
2013,정보통신업,J,40대,소멸률,13.2
2014,정보통신업,J,40대,활동,29137.0
2014,정보통신업,J,40대,신생,4765.0
2014,정보통신업,J,40대,소멸,3441.0
2014,정보통신업,J,40대,신생률,16.4
2014,정보통신업,J,40대,소멸률,11.8
2015,정보통신업,J,40대,활동,31425.0
2015,정보통신업,J,40대,신생,5000.0
2015,정보통신업,J,40대,소멸,3460.0
2015,정보통신업,J,40대,신생률,15.9
2015,정보통신업,J,40대,소멸률,11.0
2016,정보통신업,J,40대,활동,33806.0
2016,정보통신업,J,40대,신생,5317.0
2016,정보통신업,J,40대,소멸,3484.0
2016,정보통신업,J,40대,신생률,15.7
2016,정보통신업,J,40대,소멸률,10.3
2017,정보통신업,J,40대,활동,35986.0
2017,정보통신업,J,40대,신생,5539.0
2017,정보통신업,J,40대,소멸,3644.0
2017,정보통신업,J,40대,신생률,15.4
2017,정보통신업,J,40대,소멸률,10.1
2018,정보통신업,J,40대,활동,37711.0
2018,정보통신업,J,40대,신생,5901.0
2018,정보통신업,J,40대,소멸,3862.0
2018,정보통신업,J,40대,신생률,15.6
2018,정보통신업,J,40대,소멸률,10.2
2019,정보통신업,J,40대,활동,39518.0
2019,정보통신업,J,40대,신생,6332.0
2019,정보통신업,J,40대,소멸,3686.0
2019,정보통신업,J,40대,신생률,16.0
2019,정보통신업,J,40대,소멸률,9.3
2020,정보통신업,J,40대,활동,42243.0
2020,정보통신업,J,40대,신생,7231.0
2020,정보통신업,J,40대,소멸,3841.0
2020,정보통신업,J,40대,신생률,17.1
2020,정보통신업,J,40대,소멸률,9.1
2021,정보통신업,J,40대,활동,45446.0
2021,정보통신업,J,40대,신생,8348.0
2021,정보통신업,J,40대,소멸,4274.0
2021,정보통신업,J,40대,신생률,18.4
2021,정보통신업,J,40대,소멸률,9.4
2022,정보통신업,J,40대,활동,48115.0
2022,정보통신업,J,40대,신생,8394.0
2022,정보통신업,J,40대,소멸,4856.0
2022,정보통신업,J,40대,신생률,17.4
2022,정보통신업,J,40대,소멸률,10.1
2023,정보통신업,J,40대,활동,48852.0
2023,정보통신업,J,40대,신생,7814.0
2023,정보통신업,J,40대,소멸,4956.0
2023,정보통신업,J,40대,신생률,16.0
2023,정보통신업,J,40대,소멸률,10.1
2024,정보통신업,J,40대,활동,49529.0
2024,정보통신업,J,40대,신생,7907.0
2024,정보통신업,J,40대,신생률,16.0
2011,정보통신업,J,50대,활동,9407.0
2011,정보통신업,J,50대,신생,1906.0
2011,정보통신업,J,50대,소멸,1121.0
2011,정보통신업,J,50대,신생률,20.3
2011,정보통신업,J,50대,소멸률,11.9
2012,정보통신업,J,50대,활동,10865.0
2012,정보통신업,J,50대,신생,1373.0
2012,정보통신업,J,50대,소멸,1337.0
2012,정보통신업,J,50대,신생률,12.6
2012,정보통신업,J,50대,소멸률,12.3
2013,정보통신업,J,50대,활동,12057.0
2013,정보통신업,J,50대,신생,1508.0
2013,정보통신업,J,50대,소멸,1450.0
2013,정보통신업,J,50대,신생률,12.5
2013,정보통신업,J,50대,소멸률,12.0
2014,정보통신업,J,50대,활동,13351.0
2014,정보통신업,J,50대,신생,1645.0
2014,정보통신업,J,50대,소멸,1423.0
2014,정보통신업,J,50대,신생률,12.3
2014,정보통신업,J,50대,소멸률,10.7
2015,정보통신업,J,50대,활동,14913.0
2015,정보통신업,J,50대,신생,1801.0
2015,정보통신업,J,50대,소멸,1465.0
2015,정보통신업,J,50대,신생률,12.1
2015,정보통신업,J,50대,소멸률,9.8
2016,정보통신업,J,50대,활동,16538.0
2016,정보통신업,J,50대,신생,1903.0
2016,정보통신업,J,50대,소멸,1505.0
2016,정보통신업,J,50대,신생률,11.5
2016,정보통신업,J,50대,소멸률,9.1
2017,정보통신업,J,50대,활동,18600.0
2017,정보통신업,J,50대,신생,2213.0
2017,정보통신업,J,50대,소멸,1770.0
2017,정보통신업,J,50대,신생률,11.9
2017,정보통신업,J,50대,소멸률,9.5
2018,정보통신업,J,50대,활동,21103.0
2018,정보통신업,J,50대,신생,2616.0
2018,정보통신업,J,50대,소멸,2022.0
2018,정보통신업,J,50대,신생률,12.4
2018,정보통신업,J,50대,소멸률,9.6
2019,정보통신업,J,50대,활동,24178.0
2019,정보통신업,J,50대,신생,3069.0
2019,정보통신업,J,50대,소멸,2224.0
2019,정보통신업,J,50대,신생률,12.7
2019,정보통신업,J,50대,소멸률,9.2
2020,정보통신업,J,50대,활동,28219.0
2020,정보통신업,J,50대,신생,4021.0
2020,정보통신업,J,50대,소멸,2454.0
2020,정보통신업,J,50대,신생률,14.2
2020,정보통신업,J,50대,소멸률,8.7
2021,정보통신업,J,50대,활동,33613.0
2021,정보통신업,J,50대,신생,4848.0
2021,정보통신업,J,50대,소멸,2949.0
2021,정보통신업,J,50대,신생률,14.4
2021,정보통신업,J,50대,소멸률,8.8
2022,정보통신업,J,50대,활동,38767.0
2022,정보통신업,J,50대,신생,5143.0
2022,정보통신업,J,50대,소멸,3492.0
2022,정보통신업,J,50대,신생률,13.3
2022,정보통신업,J,50대,소멸률,9.0
2023,정보통신업,J,50대,활동,43707.0
2023,정보통신업,J,50대,신생,5182.0
2023,정보통신업,J,50대,소멸,3867.0
2023,정보통신업,J,50대,신생률,11.9
2023,정보통신업,J,50대,소멸률,8.8
2024,정보통신업,J,50대,활동,48751.0
2024,정보통신업,J,50대,신생,5720.0
2024,정보통신업,J,50대,신생률,11.7
2011,정보통신업,J,60대,활동,2338.0
2011,정보통신업,J,60대,신생,616.0
2011,정보통신업,J,60대,소멸,329.0
2011,정보통신업,J,60대,신생률,26.3
2011,정보통신업,J,60대,소멸률,14.1
2012,정보통신업,J,60대,활동,2652.0
2012,정보통신업,J,60대,신생,352.0
2012,정보통신업,J,60대,소멸,353.0
2012,정보통신업,J,60대,신생률,13.3
2012,정보통신업,J,60대,소멸률,13.3
2013,정보통신업,J,60대,활동,2953.0
2013,정보통신업,J,60대,신생,370.0
2013,정보통신업,J,60대,소멸,382.0
2013,정보통신업,J,60대,신생률,12.5
2013,정보통신업,J,60대,소멸률,12.9
2014,정보통신업,J,60대,활동,3278.0
2014,정보통신업,J,60대,신생,424.0
2014,정보통신업,J,60대,소멸,396.0
2014,정보통신업,J,60대,신생률,12.9
2014,정보통신업,J,60대,소멸률,12.1
2015,정보통신업,J,60대,활동,3747.0
2015,정보통신업,J,60대,신생,424.0
2015,정보통신업,J,60대,소멸,412.0
2015,정보통신업,J,60대,신생률,11.3
2015,정보통신업,J,60대,소멸률,11.0
2016,정보통신업,J,60대,활동,4290.0
2016,정보통신업,J,60대,신생,480.0
2016,정보통신업,J,60대,소멸,470.0
2016,정보통신업,J,60대,신생률,11.2
2016,정보통신업,J,60대,소멸률,11.0
2017,정보통신업,J,60대,활동,5038.0
2017,정보통신업,J,60대,신생,588.0
2017,정보통신업,J,60대,소멸,588.0
2017,정보통신업,J,60대,신생률,11.7
2017,정보통신업,J,60대,소멸률,11.7
2018,정보통신업,J,60대,활동,5844.0
2018,정보통신업,J,60대,신생,638.0
2018,정보통신업,J,60대,소멸,632.0
2018,정보통신업,J,60대,신생률,10.9
2018,정보통신업,J,60대,소멸률,10.8
2019,정보통신업,J,60대,활동,6957.0
2019,정보통신업,J,60대,신생,832.0
2019,정보통신업,J,60대,소멸,684.0
2019,정보통신업,J,60대,신생률,12.0
2019,정보통신업,J,60대,소멸률,9.8
2020,정보통신업,J,60대,활동,8688.0
2020,정보통신업,J,60대,신생,1218.0
2020,정보통신업,J,60대,소멸,867.0
2020,정보통신업,J,60대,신생률,14.0
2020,정보통신업,J,60대,소멸률,10.0
2021,정보통신업,J,60대,활동,10553.0
2021,정보통신업,J,60대,신생,1475.0
2021,정보통신업,J,60대,소멸,1008.0
2021,정보통신업,J,60대,신생률,14.0
2021,정보통신업,J,60대,소멸률,9.6
2022,정보통신업,J,60대,활동,12441.0
2022,정보통신업,J,60대,신생,1503.0
2022,정보통신업,J,60대,소멸,1286.0
2022,정보통신업,J,60대,신생률,12.1
2022,정보통신업,J,60대,소멸률,10.3
2023,정보통신업,J,60대,활동,14216.0
2023,정보통신업,J,60대,신생,1650.0
2023,정보통신업,J,60대,소멸,1288.0
2023,정보통신업,J,60대,신생률,11.6
2023,정보통신업,J,60대,소멸률,9.1
2024,정보통신업,J,60대,활동,16512.0
2024,정보통신업,J,60대,신생,1839.0
2024,정보통신업,J,60대,신생률,11.1
2011,정보통신업,J,70대 이상,활동,834.0
2011,정보통신업,J,70대 이상,신생,297.0
2011,정보통신업,J,70대 이상,소멸,140.0
2011,정보통신업,J,70대 이상,신생률,35.6
2011,정보통신업,J,70대 이상,소멸률,16.8
2012,정보통신업,J,70대 이상,활동,928.0
2012,정보통신업,J,70대 이상,신생,111.0
2012,정보통신업,J,70대 이상,소멸,171.0
2012,정보통신업,J,70대 이상,신생률,12.0
2012,정보통신업,J,70대 이상,소멸률,18.4
2013,정보통신업,J,70대 이상,활동,959.0
2013,정보통신업,J,70대 이상,신생,98.0
2013,정보통신업,J,70대 이상,소멸,170.0
2013,정보통신업,J,70대 이상,신생률,10.2
2013,정보통신업,J,70대 이상,소멸률,17.7
2014,정보통신업,J,70대 이상,활동,1054.0
2014,정보통신업,J,70대 이상,신생,130.0
2014,정보통신업,J,70대 이상,소멸,173.0
2014,정보통신업,J,70대 이상,신생률,12.3
2014,정보통신업,J,70대 이상,소멸률,16.4
2015,정보통신업,J,70대 이상,활동,1070.0
2015,정보통신업,J,70대 이상,신생,95.0
2015,정보통신업,J,70대 이상,소멸,141.0
2015,정보통신업,J,70대 이상,신생률,8.9
2015,정보통신업,J,70대 이상,소멸률,13.2
2016,정보통신업,J,70대 이상,활동,1199.0
2016,정보통신업,J,70대 이상,신생,123.0
2016,정보통신업,J,70대 이상,소멸,137.0
2016,정보통신업,J,70대 이상,신생률,10.3
2016,정보통신업,J,70대 이상,소멸률,11.4
2017,정보통신업,J,70대 이상,활동,1383.0
2017,정보통신업,J,70대 이상,신생,132.0
2017,정보통신업,J,70대 이상,소멸,184.0
2017,정보통신업,J,70대 이상,신생률,9.5
2017,정보통신업,J,70대 이상,소멸률,13.3
2018,정보통신업,J,70대 이상,활동,1501.0
2018,정보통신업,J,70대 이상,신생,157.0
2018,정보통신업,J,70대 이상,소멸,185.0
2018,정보통신업,J,70대 이상,신생률,10.5
2018,정보통신업,J,70대 이상,소멸률,12.3
2019,정보통신업,J,70대 이상,활동,1687.0
2019,정보통신업,J,70대 이상,신생,186.0
2019,정보통신업,J,70대 이상,소멸,234.0
2019,정보통신업,J,70대 이상,신생률,11.0
2019,정보통신업,J,70대 이상,소멸률,13.9
2020,정보통신업,J,70대 이상,활동,1879.0
2020,정보통신업,J,70대 이상,신생,250.0
2020,정보통신업,J,70대 이상,소멸,237.0
2020,정보통신업,J,70대 이상,신생률,13.3
2020,정보통신업,J,70대 이상,소멸률,12.6
2021,정보통신업,J,70대 이상,활동,2139.0
2021,정보통신업,J,70대 이상,신생,290.0
2021,정보통신업,J,70대 이상,소멸,204.0
2021,정보통신업,J,70대 이상,신생률,13.6
2021,정보통신업,J,70대 이상,소멸률,9.5
2022,정보통신업,J,70대 이상,활동,2610.0
2022,정보통신업,J,70대 이상,신생,326.0
2022,정보통신업,J,70대 이상,소멸,300.0
2022,정보통신업,J,70대 이상,신생률,12.5
2022,정보통신업,J,70대 이상,소멸률,11.5
2023,정보통신업,J,70대 이상,활동,3000.0
2023,정보통신업,J,70대 이상,신생,330.0
2023,정보통신업,J,70대 이상,소멸,340.0
2023,정보통신업,J,70대 이상,신생률,11.0
2023,정보통신업,J,70대 이상,소멸률,11.3
2024,정보통신업,J,70대 이상,활동,3520.0
2024,정보통신업,J,70대 이상,신생,395.0
2024,정보통신업,J,70대 이상,신생률,11.2
2011,정보통신업,J,연령미상,활동,1343.0
2011,정보통신업,J,연령미상,신생,306.0
2011,정보통신업,J,연령미상,소멸,124.0
2011,정보통신업,J,연령미상,신생률,22.8
2011,정보통신업,J,연령미상,소멸률,9.2
2012,정보통신업,J,연령미상,활동,477.0
2012,정보통신업,J,연령미상,신생,64.0
2012,정보통신업,J,연령미상,소멸,51.0
2012,정보통신업,J,연령미상,신생률,13.4
2012,정보통신업,J,연령미상,소멸률,10.7
2013,정보통신업,J,연령미상,활동,398.0
2013,정보통신업,J,연령미상,신생,58.0
2013,정보통신업,J,연령미상,소멸,50.0
2013,정보통신업,J,연령미상,신생률,14.6
2013,정보통신업,J,연령미상,소멸률,12.6
2014,정보통신업,J,연령미상,활동,402.0
2014,정보통신업,J,연령미상,신생,53.0
2014,정보통신업,J,연령미상,소멸,47.0
2014,정보통신업,J,연령미상,신생률,13.2
2014,정보통신업,J,연령미상,소멸률,11.7
2015,정보통신업,J,연령미상,활동,348.0
2015,정보통신업,J,연령미상,신생,47.0
2015,정보통신업,J,연령미상,소멸,37.0
2015,정보통신업,J,연령미상,신생률,13.5
2015,정보통신업,J,연령미상,소멸률,10.6
2016,정보통신업,J,연령미상,활동,353.0
2016,정보통신업,J,연령미상,신생,45.0
2016,정보통신업,J,연령미상,소멸,33.0
2016,정보통신업,J,연령미상,신생률,12.7
2016,정보통신업,J,연령미상,소멸률,9.3
2017,정보통신업,J,연령미상,활동,384.0
2017,정보통신업,J,연령미상,신생,62.0
2017,정보통신업,J,연령미상,소멸,42.0
2017,정보통신업,J,연령미상,신생률,16.1
2017,정보통신업,J,연령미상,소멸률,10.9
2018,정보통신업,J,연령미상,활동,400.0
2018,정보통신업,J,연령미상,신생,58.0
2018,정보통신업,J,연령미상,소멸,26.0
2018,정보통신업,J,연령미상,신생률,14.5
2018,정보통신업,J,연령미상,소멸률,6.5
2019,정보통신업,J,연령미상,활동,435.0
2019,정보통신업,J,연령미상,신생,62.0
2019,정보통신업,J,연령미상,소멸,27.0
2019,정보통신업,J,연령미상,신생률,14.3
2019,정보통신업,J,연령미상,소멸률,6.2
2020,정보통신업,J,연령미상,활동,453.0
2020,정보통신업,J,연령미상,신생,54.0
2020,정보통신업,J,연령미상,소멸,38.0
2020,정보통신업,J,연령미상,신생률,11.9
2020,정보통신업,J,연령미상,소멸률,8.4
2021,정보통신업,J,연령미상,활동,458.0
2021,정보통신업,J,연령미상,신생,50.0
2021,정보통신업,J,연령미상,소멸,37.0
2021,정보통신업,J,연령미상,신생률,10.9
2021,정보통신업,J,연령미상,소멸률,8.1
2022,정보통신업,J,연령미상,활동,490.0
2022,정보통신업,J,연령미상,신생,72.0
2022,정보통신업,J,연령미상,소멸,45.0
2022,정보통신업,J,연령미상,신생률,14.7
2022,정보통신업,J,연령미상,소멸률,9.2
2023,정보통신업,J,연령미상,활동,509.0
2023,정보통신업,J,연령미상,신생,56.0
2023,정보통신업,J,연령미상,소멸,31.0
2023,정보통신업,J,연령미상,신생률,11.0
2023,정보통신업,J,연령미상,소멸률,6.1
2024,정보통신업,J,연령미상,활동,517.0
2024,정보통신업,J,연령미상,신생,50.0
2024,정보통신업,J,연령미상,신생률,9.7
2011,금융 및 보험업,K,계,활동,20563.0
2011,금융 및 보험업,K,계,신생,5139.0
2011,금융 및 보험업,K,계,소멸,4783.0
2011,금융 및 보험업,K,계,신생률,25.0
2011,금융 및 보험업,K,계,소멸률,23.3
2012,금융 및 보험업,K,계,활동,19833.0
2012,금융 및 보험업,K,계,신생,4477.0
2012,금융 및 보험업,K,계,소멸,4370.0
2012,금융 및 보험업,K,계,신생률,22.6
2012,금융 및 보험업,K,계,소멸률,22.0
2013,금융 및 보험업,K,계,활동,20665.0
2013,금융 및 보험업,K,계,신생,4919.0
2013,금융 및 보험업,K,계,소멸,4624.0
2013,금융 및 보험업,K,계,신생률,23.8
2013,금융 및 보험업,K,계,소멸률,22.4
2014,금융 및 보험업,K,계,활동,20647.0
2014,금융 및 보험업,K,계,신생,4453.0
2014,금융 및 보험업,K,계,소멸,3647.0
2014,금융 및 보험업,K,계,신생률,21.6
