year,emp_type_code,emp_type,item,unit,value
2024,04,비정규근로자(특수형태포함),전년도 연간특별급여,천원,419.0
2025,04,비정규근로자(특수형태포함),총근로일수,일,
2025,04,비정규근로자(특수형태포함),총근로시간,시간,
2025,04,비정규근로자(특수형태포함),소정실근로시간,시간,
2025,04,비정규근로자(특수형태포함),초과근로시간,시간,
2025,04,비정규근로자(특수형태포함),휴일근로시간,시간,
2025,04,비정규근로자(특수형태포함),시간당임금총액,원,
2025,04,비정규근로자(특수형태포함),시간당정액급여,원,
2025,04,비정규근로자(특수형태포함),월임금총액,천원,2099.0
2025,04,비정규근로자(특수형태포함),월급여액,천원,2064.0
2025,04,비정규근로자(특수형태포함),정액급여,천원,1987.0
2025,04,비정규근로자(특수형태포함),초과급여,천원,77.0
2025,04,비정규근로자(특수형태포함),전년도 연간특별급여/12개월,천원,35.0
2025,04,비정규근로자(특수형태포함),전년도 연간특별급여,천원,425.0
2007,05,특수형태근로종사자,총근로일수,일,
2007,05,특수형태근로종사자,총근로시간,시간,
2007,05,특수형태근로종사자,소정실근로시간,시간,
2007,05,특수형태근로종사자,초과근로시간,시간,
2007,05,특수형태근로종사자,휴일근로시간,시간,
2007,05,특수형태근로종사자,시간당임금총액,원,
2007,05,특수형태근로종사자,시간당정액급여,원,
2007,05,특수형태근로종사자,월임금총액,천원,2164.0
2007,05,특수형태근로종사자,월급여액,천원,2118.0
2007,05,특수형태근로종사자,정액급여,천원,2118.0
2007,05,특수형태근로종사자,초과급여,천원,
2007,05,특수형태근로종사자,전년도 연간특별급여/12개월,천원,46.0
2007,05,특수형태근로종사자,전년도 연간특별급여,천원,555.0
2008,05,특수형태근로종사자,총근로일수,일,
2008,05,특수형태근로종사자,총근로시간,시간,
2008,05,특수형태근로종사자,소정실근로시간,시간,
2008,05,특수형태근로종사자,초과근로시간,시간,
2008,05,특수형태근로종사자,휴일근로시간,시간,
2008,05,특수형태근로종사자,시간당임금총액,원,
2008,05,특수형태근로종사자,시간당정액급여,원,
2008,05,특수형태근로종사자,월임금총액,천원,2175.0
2008,05,특수형태근로종사자,월급여액,천원,2130.0
2008,05,특수형태근로종사자,정액급여,천원,2130.0
2008,05,특수형태근로종사자,초과급여,천원,
2008,05,특수형태근로종사자,전년도 연간특별급여/12개월,천원,46.0
2008,05,특수형태근로종사자,전년도 연간특별급여,천원,547.0
2009,05,특수형태근로종사자,총근로일수,일,
2009,05,특수형태근로종사자,총근로시간,시간,
2009,05,특수형태근로종사자,소정실근로시간,시간,
2009,05,특수형태근로종사자,초과근로시간,시간,
2009,05,특수형태근로종사자,휴일근로시간,시간,
2009,05,특수형태근로종사자,시간당임금총액,원,
2009,05,특수형태근로종사자,시간당정액급여,원,
2009,05,특수형태근로종사자,월임금총액,천원,2094.0
2009,05,특수형태근로종사자,월급여액,천원,2051.0
2009,05,특수형태근로종사자,정액급여,천원,2051.0
2009,05,특수형태근로종사자,초과급여,천원,
2009,05,특수형태근로종사자,전년도 연간특별급여/12개월,천원,43.0
2009,05,특수형태근로종사자,전년도 연간특별급여,천원,510.0
2010,05,특수형태근로종사자,총근로일수,일,
2010,05,특수형태근로종사자,총근로시간,시간,
2010,05,특수형태근로종사자,소정실근로시간,시간,
2010,05,특수형태근로종사자,초과근로시간,시간,
2010,05,특수형태근로종사자,휴일근로시간,시간,
2010,05,특수형태근로종사자,시간당임금총액,원,
2010,05,특수형태근로종사자,시간당정액급여,원,
2010,05,특수형태근로종사자,월임금총액,천원,2111.0
2010,05,특수형태근로종사자,월급여액,천원,2072.0
2010,05,특수형태근로종사자,정액급여,천원,2072.0
2010,05,특수형태근로종사자,초과급여,천원,
2010,05,특수형태근로종사자,전년도 연간특별급여/12개월,천원,39.0
2010,05,특수형태근로종사자,전년도 연간특별급여,천원,471.0
2011,05,특수형태근로종사자,총근로일수,일,
2011,05,특수형태근로종사자,총근로시간,시간,
2011,05,특수형태근로종사자,소정실근로시간,시간,
2011,05,특수형태근로종사자,초과근로시간,시간,
2011,05,특수형태근로종사자,휴일근로시간,시간,
2011,05,특수형태근로종사자,시간당임금총액,원,
2011,05,특수형태근로종사자,시간당정액급여,원,
2011,05,특수형태근로종사자,월임금총액,천원,2170.0
2011,05,특수형태근로종사자,월급여액,천원,2130.0
2011,05,특수형태근로종사자,정액급여,천원,2130.0
2011,05,특수형태근로종사자,초과급여,천원,
2011,05,특수형태근로종사자,전년도 연간특별급여/12개월,천원,40.0
2011,05,특수형태근로종사자,전년도 연간특별급여,천원,476.0
2012,05,특수형태근로종사자,총근로일수,일,
2012,05,특수형태근로종사자,총근로시간,시간,
2012,05,특수형태근로종사자,소정실근로시간,시간,
2012,05,특수형태근로종사자,초과근로시간,시간,
2012,05,특수형태근로종사자,휴일근로시간,시간,
2012,05,특수형태근로종사자,시간당임금총액,원,
2012,05,특수형태근로종사자,시간당정액급여,원,
2012,05,특수형태근로종사자,월임금총액,천원,2212.0
2012,05,특수형태근로종사자,월급여액,천원,2191.0
2012,05,특수형태근로종사자,정액급여,천원,2191.0
2012,05,특수형태근로종사자,초과급여,천원,
2012,05,특수형태근로종사자,전년도 연간특별급여/12개월,천원,21.0
2012,05,특수형태근로종사자,전년도 연간특별급여,천원,249.0
2013,05,특수형태근로종사자,총근로일수,일,
2013,05,특수형태근로종사자,총근로시간,시간,
2013,05,특수형태근로종사자,소정실근로시간,시간,
2013,05,특수형태근로종사자,초과근로시간,시간,
2013,05,특수형태근로종사자,휴일근로시간,시간,
2013,05,특수형태근로종사자,시간당임금총액,원,
2013,05,특수형태근로종사자,시간당정액급여,원,
2013,05,특수형태근로종사자,월임금총액,천원,2700.0
2013,05,특수형태근로종사자,월급여액,천원,2690.0
2013,05,특수형태근로종사자,정액급여,천원,2690.0
2013,05,특수형태근로종사자,초과급여,천원,
2013,05,특수형태근로종사자,전년도 연간특별급여/12개월,천원,10.0
2013,05,특수형태근로종사자,전년도 연간특별급여,천원,119.0
2014,05,특수형태근로종사자,총근로일수,일,
2014,05,특수형태근로종사자,총근로시간,시간,
2014,05,특수형태근로종사자,소정실근로시간,시간,
2014,05,특수형태근로종사자,초과근로시간,시간,
2014,05,특수형태근로종사자,휴일근로시간,시간,
2014,05,특수형태근로종사자,시간당임금총액,원,
2014,05,특수형태근로종사자,시간당정액급여,원,
2014,05,특수형태근로종사자,월임금총액,천원,2575.0
2014,05,특수형태근로종사자,월급여액,천원,2573.0
2014,05,특수형태근로종사자,정액급여,천원,2571.0
2014,05,특수형태근로종사자,초과급여,천원,
2014,05,특수형태근로종사자,전년도 연간특별급여/12개월,천원,2.0
2014,05,특수형태근로종사자,전년도 연간특별급여,천원,27.0
2015,05,특수형태근로종사자,총근로일수,일,
2015,05,특수형태근로종사자,총근로시간,시간,
2015,05,특수형태근로종사자,소정실근로시간,시간,
2015,05,특수형태근로종사자,초과근로시간,시간,
2015,05,특수형태근로종사자,휴일근로시간,시간,
2015,05,특수형태근로종사자,시간당임금총액,원,
2015,05,특수형태근로종사자,시간당정액급여,원,
2015,05,특수형태근로종사자,월임금총액,천원,2608.0
2015,05,특수형태근로종사자,월급여액,천원,2603.0
2015,05,특수형태근로종사자,정액급여,천원,2603.0
2015,05,특수형태근로종사자,초과급여,천원,
2015,05,특수형태근로종사자,전년도 연간특별급여/12개월,천원,5.0
2015,05,특수형태근로종사자,전년도 연간특별급여,천원,64.0
2016,05,특수형태근로종사자,총근로일수,일,
2016,05,특수형태근로종사자,총근로시간,시간,
2016,05,특수형태근로종사자,소정실근로시간,시간,
2016,05,특수형태근로종사자,초과근로시간,시간,
2016,05,특수형태근로종사자,휴일근로시간,시간,
2016,05,특수형태근로종사자,시간당임금총액,원,
2016,05,특수형태근로종사자,시간당정액급여,원,
2016,05,특수형태근로종사자,월임금총액,천원,2611.0
2016,05,특수형태근로종사자,월급여액,천원,2606.0
2016,05,특수형태근로종사자,정액급여,천원,2606.0
2016,05,특수형태근로종사자,초과급여,천원,
2016,05,특수형태근로종사자,전년도 연간특별급여/12개월,천원,6.0
2016,05,특수형태근로종사자,전년도 연간특별급여,천원,69.0
2017,05,특수형태근로종사자,총근로일수,일,
2017,05,특수형태근로종사자,총근로시간,시간,
2017,05,특수형태근로종사자,소정실근로시간,시간,
2017,05,특수형태근로종사자,초과근로시간,시간,
2017,05,특수형태근로종사자,휴일근로시간,시간,
2017,05,특수형태근로종사자,시간당임금총액,원,
2017,05,특수형태근로종사자,시간당정액급여,원,
2017,05,특수형태근로종사자,월임금총액,천원,2589.0
2017,05,특수형태근로종사자,월급여액,천원,2585.0
2017,05,특수형태근로종사자,정액급여,천원,2584.0
2017,05,특수형태근로종사자,초과급여,천원,
2017,05,특수형태근로종사자,전년도 연간특별급여/12개월,천원,4.0
2017,05,특수형태근로종사자,전년도 연간특별급여,천원,48.0
2018,05,특수형태근로종사자,총근로일수,일,
2018,05,특수형태근로종사자,총근로시간,시간,
2018,05,특수형태근로종사자,소정실근로시간,시간,
2018,05,특수형태근로종사자,초과근로시간,시간,
2018,05,특수형태근로종사자,휴일근로시간,시간,
2018,05,특수형태근로종사자,시간당임금총액,원,
2018,05,특수형태근로종사자,시간당정액급여,원,
2018,05,특수형태근로종사자,월임금총액,천원,2601.0
2018,05,특수형태근로종사자,월급여액,천원,2598.0
2018,05,특수형태근로종사자,정액급여,천원,2598.0
2018,05,특수형태근로종사자,초과급여,천원,
2018,05,특수형태근로종사자,전년도 연간특별급여/12개월,천원,3.0
2018,05,특수형태근로종사자,전년도 연간특별급여,천원,35.0
2019,05,특수형태근로종사자,총근로일수,일,
2019,05,특수형태근로종사자,총근로시간,시간,
2019,05,특수형태근로종사자,소정실근로시간,시간,
2019,05,특수형태근로종사자,초과근로시간,시간,
2019,05,특수형태근로종사자,휴일근로시간,시간,
2019,05,특수형태근로종사자,시간당임금총액,원,
2019,05,특수형태근로종사자,시간당정액급여,원,
2019,05,특수형태근로종사자,월임금총액,천원,2653.0
2019,05,특수형태근로종사자,월급여액,천원,2652.0
2019,05,특수형태근로종사자,정액급여,천원,2652.0
2019,05,특수형태근로종사자,초과급여,천원,
2019,05,특수형태근로종사자,전년도 연간특별급여/12개월,천원,2.0
2019,05,특수형태근로종사자,전년도 연간특별급여,천원,21.0
2020,05,특수형태근로종사자,총근로일수,일,
2020,05,특수형태근로종사자,총근로시간,시간,
2020,05,특수형태근로종사자,소정실근로시간,시간,
2020,05,특수형태근로종사자,초과근로시간,시간,
2020,05,특수형태근로종사자,휴일근로시간,시간,
2020,05,특수형태근로종사자,시간당임금총액,원,
2020,05,특수형태근로종사자,시간당정액급여,원,
2020,05,특수형태근로종사자,월임금총액,천원,2799.0
2020,05,특수형태근로종사자,월급여액,천원,2798.0
